Tm,Opp,Down,ToGo,Side of Field,Tm Score,Opp Score,Time Under,Absolute Score Differential,Team Game Location,Yard Line,Touchdown Count,Play Percent of Goal,First Down Count,Goal To Go,Success Count,Play Type,Run,Pass,Play Location,Run Left,Run Middle,Run Right,Short,Deep
Lions,Dolphins,1,10,DET,10,6,8,4,Home,60,0,0.9,0,0,1,Pass,0,1,Short Middle,0,0,0,1,0
Lions,Dolphins,1,10,DET,10,3,15,7,Home,56,0,0.6,0,0,1,Run,1,0,Up The Middle,0,1,0,0,0
Lions,Dolphins,1,20,MIA,10,6,4,4,Home,38,0,0.3,0,0,0,Pass,0,1,Short Right,0,0,0,1,0
Lions,Dolphins,1,10,DET,10,13,2,3,Home,82,0,0.5,0,0,1,Pass,0,1,Short Left,0,0,0,1,0
Lions,Dolphins,1,10,MIA,10,6,6,4,Home,44,0,0.4,0,0,1,Run,1,0,Up The Middle,0,1,0,0,0
Lions,Dolphins,1,10,DET,10,6,9,4,Home,77,0,0.3,0,0,0,Run,1,0,Right End,0,0,1,0,0
Lions,Dolphins,1,10,DET,10,13,1,3,Home,62,0,0.1,0,0,0,Run,1,0,Right Tackle,0,0,1,0,0
Lions,Dolphins,2,9,DET,10,13,1,3,Home,61,0,3.111111111,1,0,1,Pass,0,1,Short Middle,0,0,0,1,0
Lions,Dolphins,2,7,DET,10,6,8,4,Home,74,0,2,1,0,1,Pass,0,1,Short Left,0,0,0,1,0
Lions,Dolphins,3,14,MIA,10,6,3,4,Home,32,0,0.571428571,0,0,0,Pass,0,1,Short Left,0,0,0,1,0
Lions,Dolphins,2,1,DET,10,6,7,4,Home,51,0,7,1,0,1,Run,1,0,Left Tackle,1,0,0,0,0
Lions,Dolphins,2,4,The,10,3,14,7,Home,50,0,1.5,1,0,1,Pass,0,1,Short Right,0,0,0,1,0
Lions,Dolphins,2,20,DET,10,3,13,7,Home,54,0,0.05,0,0,0,Run,1,0,Up The Middle,0,1,0,0,0
Lions,Dolphins,3,6,MIA,10,6,5,4,Home,40,0,0,0,0,0,Pass,0,1,Short Left,0,0,0,1,0
Lions,Dolphins,2,6,MIA,10,6,6,4,Home,40,0,0,0,0,0,Run,1,0,Left End,1,0,0,0,0
Lions,Dolphins,3,19,DET,10,3,12,7,Home,53,0,0,0,0,0,Pass,0,1,Deep Left,0,0,0,0,1
Lions,Dolphins,2,14,MIA,10,6,3,4,Home,32,0,0,0,0,0,Pass,0,1,Deep Left,0,0,0,0,1
Lions,Dolphins,1,10,DET,13,16,3,3,Home,56,0,1.8,1,0,1,Pass,0,1,Deep Right,0,0,0,0,1
Lions,Dolphins,1,10,MIA,10,13,16,3,Home,33,0,1.7,1,0,1,Pass,0,1,Short Middle,0,0,0,1,0
Lions,Dolphins,1,10,MIA,13,16,1,3,Home,17,0,0.6,0,0,1,Pass,0,1,Short Left,0,0,0,1,0
Lions,Dolphins,1,10,MIA,13,16,3,3,Home,38,0,0.6,0,0,1,Pass,0,1,Short Right,0,0,0,1,0
Lions,Dolphins,1,15,DET,13,16,4,3,Home,79,0,0.4,0,0,1,Pass,0,1,Short Middle,0,0,0,1,0
Lions,Dolphins,1,10,MIA,10,13,15,3,Home,16,0,-0.1,0,0,0,Run,1,0,Up The Middle,0,1,0,0,0
Lions,Dolphins,1,10,MIA,13,16,2,3,Home,27,0,0,0,0,0,Pass,0,1,Deep Left,0,0,0,0,1
Lions,Dolphins,1,10,DET,13,16,5,3,Home,76,0,0,0,0,0,Pass,0,1,Short Left,0,0,0,1,0
Lions,Dolphins,2,9,DET,13,16,3,3,Home,73,0,1.888888889,1,0,1,Pass,0,1,Deep Middle,0,0,0,0,1
Lions,Dolphins,3,4,MIA,19,16,1,3,Home,11,1,2.75,0,0,1,Pass,0,1,Short Left,0,0,0,1,0
Lions,Dolphins,3,10,MIA,13,16,2,3,Home,27,0,1,1,0,1,Pass,0,1,Short Left,0,0,0,1,0
Lions,Dolphins,2,4,MIA,13,16,2,3,Home,32,0,1.25,1,0,1,Pass,0,1,Short Left,0,0,0,1,0
Lions,Dolphins,2,11,MIA,10,13,14,3,Home,17,0,-0.545454545,0,0,0,Pass,0,1,Short Right,0,0,0,1,0
Lions,Dolphins,2,4,MIA,13,16,1,3,Home,11,0,0,0,0,0,Pass,0,1,Short Left,0,0,0,1,0
Lions,Dolphins,2,10,MIA,13,16,2,3,Home,27,0,0,0,0,0,Pass,0,1,Short Middle,0,0,0,1,0
Lions,Dolphins,3,10,DET,13,16,5,3,Home,76,0,0,0,0,0,Pass,0,1,Short Left,0,0,0,1,0
Lions,Dolphins,2,10,DET,13,16,5,3,Home,76,0,0,0,0,0,Pass,0,1,Short Left,0,0,0,1,0
Lions,Cardinals,1,10,DET,0,14,7,14,Away,80,0,0.7,0,0,1,Pass,0,1,Short Right,0,0,0,1,0
Lions,Cardinals,1,10,CRD,0,14,5,14,Away,40,0,0.2,0,0,0,Run,1,0,Left End,1,0,0,0,0
Lions,Cardinals,1,10,DET,0,7,12,7,Away,81,0,-0.2,0,0,0,Run,1,0,Up The Middle,0,1,0,0,0
Lions,Cardinals,2,3,DET,0,14,6,14,Away,73,0,11,1,0,1,Run,1,0,Up The Middle,0,1,0,0,0
Lions,Cardinals,2,12,DET,0,7,12,7,Away,83,0,0.916666667,0,0,1,Pass,0,1,Short Left,0,0,0,1,0
Lions,Cardinals,2,8,CRD,0,14,5,14,Away,38,0,0.375,0,0,0,Run,1,0,Up The Middle,0,1,0,0,0
Lions,Cardinals,3,5,CRD,0,14,4,14,Away,35,0,0.6,0,0,0,Pass,0,1,Short Right,0,0,0,1,0
Lions,Cardinals,3,1,DET,0,7,11,7,Away,72,0,0,0,0,0,Run,1,0,Up The Middle,0,1,0,0,0
Lions,Cardinals,1,10,DET,3,14,5,11,Away,79,0,1.3,1,0,1,Run,1,0,Left End,1,0,0,0,0
Lions,Cardinals,1,25,DET,3,14,11,11,Away,52,0,0.2,0,0,0,Pass,0,1,Short Middle,0,0,0,1,0
Lions,Cardinals,1,10,CRD,3,14,2,11,Away,19,0,0.4,0,0,1,Run,1,0,Up The Middle,0,1,0,0,0
Lions,Cardinals,1,10,The,3,14,13,11,Away,50,0,0.1,0,0,0,Run,1,0,Up The Middle,0,1,0,0,0
Lions,Cardinals,1,10,DET,3,14,5,11,Away,66,0,0,0,0,0,Pass,0,1,Short Right,0,0,0,1,0
Lions,Cardinals,1,10,DET,3,14,15,11,Away,78,0,0,0,0,0,Pass,0,1,Short Left,0,0,0,1,0
Lions,Cardinals,3,12,DET,3,14,14,11,Away,80,0,2.5,1,0,1,Pass,0,1,Deep Left,0,0,0,0,1
Lions,Cardinals,2,9,CRD,3,14,13,11,Away,49,0,0.888888889,0,0,1,Pass,0,1,Short Middle,0,0,0,1,0
Lions,Cardinals,2,20,CRD,3,14,10,11,Away,47,0,0.35,0,0,0,Pass,0,1,Short Left,0,0,0,1,0
Lions,Cardinals,2,10,DET,3,14,5,11,Away,66,0,0.5,0,0,1,Run,1,0,Up The Middle,0,1,0,0,0
Lions,Cardinals,3,5,CRD,3,14,1,11,Away,14,0,0.8,0,0,0,Pass,0,1,Short Right,0,0,0,1,0
Lions,Cardinals,3,1,CRD,3,14,12,11,Away,41,0,4,1,0,1,Pass,0,1,Short Right,0,0,0,1,0
Lions,Cardinals,2,6,CRD,3,14,2,11,Away,15,0,0.166666667,0,0,0,Run,1,0,Up The Middle,0,1,0,0,0
Lions,Cardinals,3,13,CRD,3,14,10,11,Away,40,0,0,0,0,0,Pass,0,1,Short Right,0,0,0,1,0
Lions,Cardinals,3,15,DET,3,14,3,11,Away,71,0,0,0,0,0,Pass,0,1,Deep Middle,0,0,0,0,1
Lions,Cardinals,1,10,DET,6,14,15,8,Away,65,0,2.1,1,0,1,Run,1,0,Right End,0,0,1,0,0
Lions,Cardinals,1,10,DET,6,14,16,8,Away,80,0,1.5,1,0,1,Pass,0,1,Short Middle,0,0,0,1,0
Lions,Cardinals,1,10,DET,6,14,3,8,Away,64,0,0.8,0,0,1,Run,1,0,Left End,1,0,0,0,0
Lions,Cardinals,1,10,DET,6,14,7,8,Away,84,0,0.3,0,0,0,Pass,0,1,Short Left,0,0,0,1,0
Lions,Cardinals,1,10,DET,6,14,6,8,Away,53,0,-0.3,0,0,0,Run,1,0,Left End,1,0,0,0,0
Lions,Cardinals,1,10,CRD,6,14,14,8,Away,44,0,-0.3,0,0,0,Run,1,0,Up The Middle,0,1,0,0,0
Lions,Cardinals,3,20,DET,6,14,13,8,Away,54,0,0.7,0,0,0,Pass,0,1,Short Right,0,0,0,1,0
Lions,Cardinals,3,7,DET,6,14,6,8,Away,81,0,1.857142857,1,0,1,Pass,0,1,Short Middle,0,0,0,1,0
Lions,Cardinals,2,2,DET,6,14,2,8,Away,56,0,0.5,0,0,1,Run,1,0,Up The Middle,0,1,0,0,0
Lions,Cardinals,3,1,DET,6,14,1,8,Away,55,0,0,0,0,0,Run,1,0,Right Tackle,0,0,1,0,0
Lions,Cardinals,2,13,DET,6,14,5,8,Away,56,0,0,0,0,0,Pass,0,1,Short Left,0,0,0,1,0
Lions,Cardinals,3,13,DET,6,14,5,8,Away,56,0,0,0,0,0,Pass,0,1,Deep Left,0,0,0,0,1
Lions,Cardinals,2,7,DET,6,14,7,8,Away,81,0,0,0,0,0,Pass,0,1,Short Middle,0,0,0,1,0
Lions,Cardinals,1,10,DET,6,14,11,8,Away,75,0,0.6,0,0,1,Pass,0,1,Short Middle,0,0,0,1,0
Lions,Cardinals,1,10,DET,6,14,12,8,Away,99,0,0.3,0,0,0,Run,1,0,Up The Middle,0,1,0,0,0
Lions,Cardinals,4,2,CRD,6,14,7,8,Away,47,0,0,0,0,0,Pass,0,1,Short Right,0,0,0,1,0
Lions,Cardinals,1,10,DET,6,14,9,8,Away,55,0,0,0,0,0,Pass,0,1,Deep Right,0,0,0,0,1
Lions,Cardinals,1,10,DET,6,14,5,8,Away,89,0,0,0,0,0,Pass,0,1,Short Right,0,0,0,1,0
Lions,Cardinals,3,7,DET,6,14,12,8,Away,96,0,3,1,0,1,Pass,0,1,Short Right,0,0,0,1,0
Lions,Cardinals,3,6,DET,6,14,10,8,Away,71,0,2.666666667,1,0,1,Pass,0,1,Short Left,0,0,0,1,0
Lions,Cardinals,3,15,DET,6,14,8,8,Away,60,0,0.866666667,0,0,0,Pass,0,1,Short Left,0,0,0,1,0
Lions,Cardinals,2,10,DET,6,14,5,8,Away,89,0,1.3,1,0,1,Run,1,0,Up The Middle,0,1,0,0,0
Lions,Cardinals,2,15,DET,6,14,4,8,Away,81,0,0.2,0,0,0,Pass,0,1,Short Middle,0,0,0,1,0
Lions,Cardinals,3,12,DET,6,14,4,8,Away,78,0,0,0,0,0,Pass,0,1,Short Right,0,0,0,1,0
Lions,Cardinals,2,4,DET,6,14,10,8,Away,69,0,-0.5,0,0,0,Run,1,0,Right End,0,0,1,0,0
Lions,Cardinals,2,7,DET,6,14,12,8,Away,96,0,0,0,0,0,Pass,0,1,Short Right,0,0,0,1,0
Lions,Patriots,1,10,DET,0,0,16,0,Away,80,0,2.4,1,0,1,Pass,0,1,Short Right,0,0,0,1,0
Lions,Patriots,1,10,DET,3,7,4,4,Away,80,0,0.6,0,0,1,Run,1,0,Right Guard,0,0,1,0,0
Lions,Patriots,1,10,DET,0,0,15,0,Away,56,0,0.5,0,0,1,Run,1,0,Up The Middle,0,1,0,0,0
Lions,Patriots,1,10,DET,3,7,2,4,Away,69,0,0.4,0,0,1,Run,1,0,Up The Middle,0,1,0,0,0
Lions,Patriots,1,10,NWE,0,0,14,0,Away,34,0,0.3,0,0,0,Run,1,0,Up The Middle,0,1,0,0,0
Lions,Patriots,1,10,DET,3,0,11,3,Away,55,0,0,0,0,0,Pass,0,1,Short Right,0,0,0,1,0
Lions,Patriots,3,5,DET,0,0,14,0,Away,51,0,3.4,1,0,1,Pass,0,1,Short Left,0,0,0,1,0
Lions,Patriots,3,6,DET,3,7,1,4,Away,65,0,2.666666667,1,0,1,Pass,0,1,Deep Left,0,0,0,0,1
Lions,Patriots,2,4,DET,3,7,3,4,Away,74,0,1.25,1,0,1,Run,1,0,Right Tackle,0,0,1,0,0
Lions,Patriots,2,10,DET,3,0,11,3,Away,55,0,0.3,0,0,0,Run,1,0,Left End,1,0,0,0,0
Lions,Patriots,2,19,DET,3,0,7,3,Away,88,0,0.157894737,0,0,0,Run,1,0,Left Tackle,1,0,0,0,0
Lions,Patriots,2,7,NWE,0,0,13,0,Away,31,0,0.142857143,0,0,0,Run,1,0,Up The Middle,0,1,0,0,0
Lions,Patriots,2,6,DET,3,7,2,4,Away,65,0,0,0,0,0,Run,1,0,Left Guard,1,0,0,0,0
Lions,Patriots,2,5,DET,0,0,14,0,Away,51,0,0,0,0,0,Pass,0,1,Short Middle,0,0,0,1,0
Lions,Patriots,3,6,NWE,0,0,12,0,Away,30,0,0,0,0,0,Pass,0,1,Short Left,0,0,0,1,0
Lions,Patriots,3,16,DET,3,0,7,3,Away,85,0,0,0,0,0,Pass,0,1,Short Left,0,0,0,1,0
Lions,Patriots,1,10,NWE,3,7,16,4,Away,49,0,4.2,1,0,1,Pass,0,1,Deep Middle,0,0,0,0,1
Lions,Patriots,1,10,DET,6,14,10,8,Away,59,0,1.3,1,0,1,Run,1,0,Left End,1,0,0,0,0
Lions,Patriots,1,10,DET,6,21,3,15,Away,80,0,0.9,0,0,1,Run,1,0,Left Tackle,1,0,0,0,0
Lions,Patriots,1,10,DET,6,14,13,8,Away,80,0,0.5,0,0,1,Run,1,0,Up The Middle,0,1,0,0,0
Lions,Patriots,1,5,NWE,6,14,9,8,Away,41,0,0.4,0,0,1,Run,1,0,Left Guard,1,0,0,0,0
Lions,Patriots,1,3,NWE,3,7,15,4,Away,3,0,0.333333333,0,1,0,Run,1,0,Left Tackle,1,0,0,0,0
Lions,Patriots,1,10,DET,6,14,12,8,Away,63,0,0.1,0,0,0,Run,1,0,Up The Middle,0,1,0,0,0
Lions,Patriots,1,10,NWE,6,21,2,15,Away,48,0,0,0,0,0,Pass,0,1,Deep Right,0,0,0,0,1
Lions,Patriots,1,10,NWE,6,21,1,15,Away,35,0,0,0,0,0,Pass,0,1,Short Left,0,0,0,1,0
Lions,Patriots,2,1,DET,6,21,3,15,Away,71,0,18,1,0,1,Pass,0,1,Short Left,0,0,0,1,0
Lions,Patriots,2,10,NWE,6,21,2,15,Away,48,0,1.3,1,0,1,Pass,0,1,Short Left,0,0,0,1,0
Lions,Patriots,2,5,DET,6,14,13,8,Away,75,0,2.4,1,0,1,Pass,0,1,Short Right,0,0,0,1,0
Lions,Patriots,2,9,DET,6,14,11,8,Away,62,0,-0.222222222,0,0,0,Pass,0,1,Short Left,0,0,0,1,0
Lions,Patriots,2,2,NWE,3,7,14,4,Away,2,0,0,0,1,0,Pass,0,1,Short Left,0,0,0,1,0
Lions,Patriots,3,2,NWE,3,7,14,4,Away,2,0,0,0,1,0,Pass,0,1,Short Left,0,0,0,1,0
Lions,Patriots,2,3,NWE,6,14,9,8,Away,39,0,0,0,0,0,Pass,0,1,Short Middle,0,0,0,1,0
Lions,Patriots,3,3,NWE,6,14,8,8,Away,39,0,0,0,0,0,Pass,0,1,Short Right,0,0,0,1,0
Lions,Patriots,2,10,NWE,6,21,1,15,Away,35,0,0,0,0,0,Pass,0,1,Short Right,0,0,0,1,0
Lions,Patriots,3,10,NWE,6,21,1,15,Away,35,0,0,0,0,0,Pass,0,1,Deep Left,0,0,0,0,1
Lions,Patriots,1,10,DET,6,24,12,18,Away,93,0,0.1,0,0,0,Run,1,0,Left Tackle,1,0,0,0,0
Lions,Patriots,1,10,NWE,6,27,1,21,Away,27,0,0.1,0,0,0,Run,1,0,Right Guard,0,0,1,0,0
Lions,Patriots,1,10,DET,6,24,11,18,Away,82,0,-0.1,0,0,0,Run,1,0,Up The Middle,0,1,0,0,0
Lions,Patriots,1,10,DET,6,27,6,21,Away,79,0,0,0,0,0,Pass,0,1,Short Left,0,0,0,1,0
Lions,Patriots,1,10,DET,6,27,3,21,Away,65,0,0,0,0,0,Pass,0,1,Deep Left,0,0,0,0,1
Lions,Patriots,1,10,DET,6,27,2,21,Away,51,0,0,0,0,0,Pass,0,1,Short Left,0,0,0,1,0
Lions,Patriots,3,8,NWE,6,27,1,21,Away,49,0,2.75,1,0,1,Pass,0,1,Deep Left,0,0,0,0,1
Lions,Patriots,3,11,DET,6,24,10,18,Away,83,0,0.909090909,0,0,0,Pass,0,1,Short Middle,0,0,0,1,0
Lions,Patriots,3,6,DET,6,27,3,21,Away,61,0,1.666666667,1,0,1,Run,1,0,Right End,0,0,1,0,0
Lions,Patriots,2,9,DET,6,24,12,18,Away,92,0,0.888888889,0,0,1,Pass,0,1,Short Right,0,0,0,1,0
Lions,Patriots,2,10,DET,6,27,3,21,Away,65,0,0.4,0,0,0,Run,1,0,Right End,0,0,1,0,0
Lions,Patriots,3,1,DET,6,24,11,18,Away,84,0,2,1,0,1,Run,1,0,Up The Middle,0,1,0,0,0
Lions,Patriots,2,10,DET,6,27,2,21,Away,51,0,0.2,0,0,0,Run,1,0,Right Guard,0,0,1,0,0
Lions,Patriots,2,11,DET,6,24,10,18,Away,83,0,0,0,0,0,Pass,0,1,Deep Right,0,0,0,0,1
Lions,Patriots,2,10,DET,6,27,5,21,Away,79,0,0,0,0,0,Pass,0,1,Short Left,0,0,0,1,0
Lions,Patriots,3,10,DET,6,27,5,21,Away,79,0,0,0,0,0,Pass,0,1,Short Left,0,0,0,1,0
Lions,Patriots,4,6,DET,9,27,13,18,Away,55,0,2.833333333,1,0,1,Pass,0,1,Deep Left,0,0,0,0,1
Lions,Patriots,1,20,DET,9,27,14,18,Away,69,0,0.7,0,0,1,Pass,0,1,Short Middle,0,0,0,1,0
Lions,Patriots,1,10,DET,9,34,2,25,Away,80,0,1.4,1,0,1,Pass,0,1,Short Right,0,0,0,1,0
Lions,Patriots,1,10,NWE,9,27,13,18,Away,38,0,1.3,1,0,1,Pass,0,1,Short Right,0,0,0,1,0
Lions,Patriots,1,10,DET,9,27,8,18,Away,84,0,1.2,1,0,1,Pass,0,1,Short Right,0,0,0,1,0
Lions,Patriots,4,10,NWE,9,27,12,18,Away,25,0,0.9,0,0,0,Run,1,0,Left End,1,0,0,0,0
Lions,Patriots,1,10,DET,9,34,2,25,Away,66,0,0.6,0,0,1,Pass,0,1,Short Left,0,0,0,1,0
Lions,Patriots,4,1,DET,9,34,1,25,Away,57,0,3,1,0,1,Run,1,0,Up The Middle,0,1,0,0,0
Lions,Patriots,1,10,DET,9,27,14,18,Away,69,0,0,0,0,0,Pass,0,1,Short Right,0,0,0,1,0
Lions,Patriots,1,10,NWE,9,27,12,18,Away,25,0,0,0,0,0,Pass,0,1,Short Left,0,0,0,1,0
Lions,Patriots,1,10,DET,9,27,7,18,Away,72,0,0,0,0,0,Pass,0,1,Deep Middle,0,0,0,0,1
Lions,Patriots,3,9,DET,9,34,1,25,Away,65,0,0.888888889,0,0,0,Pass,0,1,Short Right,0,0,0,1,0
Lions,Patriots,2,14,NWE,6,27,16,21,Away,31,0,0,0,0,0,Pass,0,1,Short Right,0,0,0,1,0
Lions,Patriots,3,14,NWE,6,27,15,21,Away,31,0,0,0,0,0,Pass,0,1,Deep Left,0,0,0,0,1
Lions,Patriots,2,6,DET,9,27,14,18,Away,55,0,0,0,0,0,Pass,0,1,Short Right,0,0,0,1,0
Lions,Patriots,3,6,DET,9,27,13,18,Away,55,0,0,0,0,0,Pass,0,1,Short Left,0,0,0,1,0
Lions,Patriots,2,10,NWE,9,27,12,18,Away,25,0,0,0,0,0,Pass,0,1,Deep Left,0,0,0,0,1
Lions,Patriots,3,10,NWE,9,27,12,18,Away,25,0,0,0,0,0,Pass,0,1,Short Right,0,0,0,1,0
Lions,Patriots,2,9,DET,9,34,2,25,Away,65,0,0,0,0,0,Pass,0,1,Short Middle,0,0,0,1,0
Lions,Bears,1,10,DET,31,17,14,14,Home,78,0,1.2,1,0,1,Pass,0,1,Short Right,0,0,0,1,0
Lions,Bears,1,10,CHI,31,17,10,14,Home,42,0,0.5,0,0,1,Pass,0,1,Short Left,0,0,0,1,0
Lions,Bears,1,10,CHI,34,17,5,17,Home,36,0,0.4,0,0,1,Run,1,0,Right Tackle,0,0,1,0,0
Lions,Bears,1,10,DET,34,17,5,17,Home,61,0,0.3,0,0,0,Run,1,0,Up The Middle,0,1,0,0,0
Lions,Bears,1,10,CHI,31,17,12,14,Home,48,0,0.2,0,0,0,Run,1,0,Right Tackle,0,0,1,0,0
Lions,Bears,1,10,DET,31,17,13,14,Home,66,0,0.2,0,0,0,Pass,0,1,Short Right,0,0,0,1,0
Lions,Bears,1,10,CHI,34,17,4,17,Home,17,0,0.1,0,0,0,Run,1,0,Left Tackle,1,0,0,0,0
Lions,Bears,4,6,CHI,34,17,3,17,Home,13,0,-0.166666667,0,0,0,Pass,0,1,Short Right,0,0,0,1,0
Lions,Bears,1,10,CHI,0,7,9,7,Home,49,0,2,1,0,1,Pass,0,1,Short Middle,0,0,0,1,0
Lions,Bears,1,10,DET,3,14,1,11,Home,54,0,1.5,1,0,1,Pass,0,1,Short Right,0,0,0,1,0
Lions,Bears,1,10,DET,0,7,11,7,Home,80,0,1,1,0,1,Pass,0,1,Short Right,0,0,0,1,0
Lions,Bears,1,10,DET,0,7,11,7,Home,70,0,0.8,0,0,1,Run,1,0,Left Tackle,1,0,0,0,0
Lions,Bears,1,10,DET,3,14,3,11,Home,67,0,0.6,0,0,1,Pass,0,1,Short Middle,0,0,0,1,0
Lions,Bears,1,10,DET,3,14,4,11,Home,78,0,0.6,0,0,1,Pass,0,1,Short Right,0,0,0,1,0
Lions,Bears,1,10,DET,0,0,15,0,Home,87,0,0.1,0,0,0,Run,1,0,Left End,1,0,0,0,0
Lions,Bears,1,10,CHI,0,7,9,7,Home,29,0,-0.1,0,0,0,Run,1,0,Left End,1,0,0,0,0
Lions,Bears,1,20,CHI,3,14,16,11,Home,49,0,1.05,1,0,1,Pass,0,1,Short Left,0,0,0,1,0
Lions,Bears,1,10,DET,10,14,8,4,Home,75,0,1.9,1,0,1,Pass,0,1,Short Right,0,0,0,1,0
Lions,Bears,1,10,DET,10,14,8,4,Home,86,0,1.1,1,0,1,Pass,0,1,Short Right,0,0,0,1,0
Lions,Bears,1,10,DET,17,14,2,3,Home,64,0,0.9,0,0,1,Pass,0,1,Short Right,0,0,0,1,0
Lions,Bears,1,6,CHI,23,14,1,9,Home,6,1,1,0,1,1,Pass,0,1,Short Left,0,0,0,1,0
Lions,Bears,1,10,CHI,17,14,1,3,Home,36,0,0.6,0,0,1,Pass,0,1,Short Right,0,0,0,1,0
Lions,Bears,1,10,DET,10,14,7,4,Home,56,0,0.5,0,0,1,Run,1,0,Left Tackle,1,0,0,0,0
Lions,Bears,1,10,CHI,3,14,15,11,Home,28,0,0.4,0,0,1,Pass,0,1,Short Left,0,0,0,1,0
Lions,Bears,1,10,CHI,10,14,6,4,Home,20,0,0.4,0,0,1,Pass,0,1,Short Right,0,0,0,1,0
Lions,Bears,1,8,CHI,10,14,5,4,Home,8,0,0.375,0,1,0,Pass,0,1,Short Left,0,0,0,1,0
Lions,Bears,4,1,CHI,16,14,4,2,Home,1,1,1,0,1,1,Run,1,0,Left Tackle,1,0,0,0,0
Lions,Bears,1,10,DET,24,17,3,7,Home,51,0,2.2,1,0,1,Pass,0,1,Deep Right,0,0,0,0,1
Lions,Bears,1,10,DET,24,17,4,7,Home,83,0,2.1,1,0,1,Pass,0,1,Short Middle,0,0,0,1,0
Lions,Bears,1,10,CHI,24,17,2,7,Home,29,0,1.1,1,0,1,Run,1,0,Right Tackle,0,0,1,0,0
Lions,Bears,1,10,DET,24,17,6,7,Home,95,0,0.3,0,0,0,Run,1,0,Up The Middle,0,1,0,0,0
Lions,Bears,1,10,DET,24,17,4,7,Home,62,0,0,0,0,0,Run,1,0,Left Tackle,1,0,0,0,0
Lions,Bears,1,10,CHI,24,17,1,7,Home,18,0,0,0,0,0,Pass,0,1,Short Right,0,0,0,1,0
Lions,Bears,1,9,CHI,24,17,1,7,Home,9,0,0,0,1,0,Pass,0,1,Short Middle,0,0,0,1,0
Lions,Bears,1,10,DET,24,17,9,7,Home,83,0,0,0,0,0,Pass,0,1,Short Right,0,0,0,1,0
Lions,Bears,2,7,DET,34,17,5,17,Home,58,0,3.142857143,1,0,1,Run,1,0,Right Tackle,0,0,1,0,0
Lions,Bears,2,8,DET,31,17,12,14,Home,64,0,2,1,0,1,Pass,0,1,Short Right,0,0,0,1,0
Lions,Bears,3,4,CHI,34,17,4,17,Home,30,0,3.25,1,0,1,Run,1,0,Up The Middle,0,1,0,0,0
Lions,Bears,2,12,CHI,31,17,8,14,Home,32,0,0.833333333,0,0,1,Pass,0,1,Short Right,0,0,0,1,0
Lions,Bears,2,5,CHI,31,17,9,14,Home,37,0,1.4,1,0,1,Run,1,0,Right Tackle,0,0,1,0,0
Lions,Bears,2,6,CHI,34,17,4,17,Home,32,0,0.333333333,0,0,0,Run,1,0,Right Tackle,0,0,1,0,0
Lions,Bears,2,9,CHI,34,17,3,17,Home,16,0,0.222222222,0,0,0,Run,1,0,Left Tackle,1,0,0,0,0
Lions,Bears,3,1,CHI,30,17,16,13,Home,1,1,1,0,1,1,Run,1,0,Left End,1,0,0,0,0
Lions,Bears,3,7,CHI,34,17,3,17,Home,14,0,0.142857143,0,0,0,Run,1,0,Up The Middle,0,1,0,0,0
Lions,Bears,3,8,CHI,31,17,11,14,Home,46,0,0,0,0,0,Pass,0,1,Short Right,0,0,0,1,0
Lions,Bears,3,2,CHI,31,17,7,14,Home,22,0,0,0,0,0,Pass,0,1,Deep Right,0,0,0,0,1
Lions,Bears,2,8,CHI,31,17,11,14,Home,46,0,0,0,0,0,Pass,0,1,Short Middle,0,0,0,1,0
Lions,Bears,2,2,DET,0,7,10,7,Home,62,0,6.5,1,0,1,Pass,0,1,Short Right,0,0,0,1,0
Lions,Bears,2,4,DET,3,14,2,11,Home,61,0,1.75,1,0,1,Pass,0,1,Short Right,0,0,0,1,0
Lions,Bears,2,4,DET,3,14,3,11,Home,72,0,1.25,1,0,1,Run,1,0,Up The Middle,0,1,0,0,0
Lions,Bears,2,11,CHI,0,7,8,7,Home,30,0,0.181818182,0,0,0,Pass,0,1,Short Left,0,0,0,1,0
Lions,Bears,2,9,DET,0,0,15,0,Home,86,0,-0.222222222,0,0,0,Run,1,0,Right End,0,0,1,0,0
Lions,Bears,3,9,CHI,0,7,8,7,Home,28,0,0,0,0,0,Pass,0,1,Short Middle,0,0,0,1,0
Lions,Bears,3,11,DET,0,0,14,0,Home,88,0,0,0,0,0,Pass,0,1,Deep Middle,0,0,0,0,1
Lions,Bears,3,5,DET,10,14,6,4,Home,51,0,6.2,1,0,1,Pass,0,1,Deep Middle,0,0,0,0,1
Lions,Bears,3,7,CHI,9,14,14,5,Home,25,1,3.571428571,0,0,1,Pass,0,1,Deep Left,0,0,0,0,1
Lions,Bears,2,4,CHI,17,14,1,3,Home,30,0,6,1,0,1,Pass,0,1,Deep Left,0,0,0,0,1
Lions,Bears,2,1,DET,17,14,2,3,Home,55,0,19,1,0,1,Pass,0,1,Short Middle,0,0,0,1,0
Lions,Bears,2,15,CHI,10,14,5,4,Home,15,0,0.933333333,0,1,1,Pass,0,1,Short Left,0,0,0,1,0
Lions,Bears,2,6,CHI,3,14,14,11,Home,24,0,-0.166666667,0,0,0,Run,1,0,Up The Middle,0,1,0,0,0
Lions,Bears,2,5,DET,10,14,7,4,Home,51,0,0,0,0,0,Pass,0,1,Short Right,0,0,0,1,0
Lions,Bears,3,1,CHI,10,14,4,4,Home,1,0,0,0,1,0,Pass,0,1,Short Right,0,0,0,1,0
